date,season,away_team.x,away_goals,home_team,home_goals,extra_time,attendance,winner,game_status,home_odds,tie_odds,away_odds,location_lon,location_lat,label_content
26/10/2019,2019/2020,Pittsburgh Penguins,3,Dallas Stars,0,Normal Time,18532,Pittsburgh Penguins,Played,2.28,4.2,2.85,-96.810706,32.791093,Dallas Stars vs Pittsburgh Penguins | Score: 0 - 3 Normal Time | Winner is Pittsburgh Penguins
26/10/2019,2019/2020,Aheim Ducks,5,Colorado Avalanche,2,Normal Time,18039,Aheim Ducks,Played,1.99,4.5,3.35,-105.008479,39.74822,Colorado Avalanche vs Aheim Ducks | Score: 2 - 5 Normal Time | Winner is Aheim Ducks
26/10/2019,2019/2020,Columbus Blue Jackets,4,Philadelphia Flyers,7,Normal Time,17840,Philadelphia Flyers,Played,2.02,4.5,3.24,-75.171967,39.90041,Philadelphia Flyers vs Columbus Blue Jackets | Score: 7 - 4 Normal Time | Winner is Philadelphia Flyers
26/10/2019,2019/2020,St. Louis Blues,0,Boston Bruins,3,Normal Time,17193,Boston Bruins,Played,1.95,4.33,3.6,-71.062106,42.366179,Boston Bruins vs St. Louis Blues | Score: 3 - 0 Normal Time | Winner is Boston Bruins
26/10/2019,2019/2020,Toronto Maple Leafs,2,Montreal Cadiens,5,Normal Time,21302,Montreal Cadiens,Played,2.1,4.6,3.04,-73.56945,44.496067,Montreal Cadiens vs Toronto Maple Leafs | Score: 5 - 2 Normal Time | Winner is Montreal Cadiens
26/10/2019,2019/2020,Los Angeles Kings,1,Minnesota Wild,5,Normal Time,17444,Minnesota Wild,Played,2.12,4.4,3.1,-93.102168,44.944905,Minnesota Wild vs Los Angeles Kings | Score: 5 - 1 Normal Time | Winner is Minnesota Wild
26/10/2019,2019/2020,Calgary Flames,1,Winnipeg Jets,2,OT,33518,Winnipeg Jets,Played,2.89,4.4,2.17,-97.143754,49.89259,Winnipeg Jets vs Calgary Flames | Score: 2 - 1 OT | Winner is Winnipeg Jets
27/10/2019,2019/2020,Aheim Ducks,2,Vegas Golden Knights,5,Normal Time,18110,Vegas Golden Knights,Played,1.66,4.8,4.45,-115.178408,36.102827,Vegas Golden Knights vs Aheim Ducks | Score: 5 - 2 Normal Time | Winner is Vegas Golden Knights
27/10/2019,2019/2020,Philadelphia Flyers,3,New York Islanders,5,Normal Time,12055,New York Islanders,Played,2.4,4.33,2.65,-73.975334,40.682624,New York Islanders vs Philadelphia Flyers | Score: 5 - 3 Normal Time | Winner is New York Islanders
27/10/2019,2019/2020,Boston Bruins,7,New York Rangers,4,Normal Time,17144,Boston Bruins,Played,3.32,4.6,1.97,-73.993455,40.750478,New York Rangers vs Boston Bruins | Score: 4 - 7 Normal Time | Winner is Boston Bruins
27/10/2019,2019/2020,Los Angeles Kings,1,Chicago Blackhawks,5,Normal Time,21334,Chicago Blackhawks,Played,2.17,5.3,2.87,-87.674192,41.880666,Chicago Blackhawks vs Los Angeles Kings | Score: 5 - 1 Normal Time | Winner is Chicago Blackhawks
27/10/2019,2019/2020,San Jose Sharks,2,Ottawa Setors,5,Normal Time,9740,Ottawa Setors,Played,3.2,5.35,1.95,-75.927207,45.296899,Ottawa Setors vs San Jose Sharks | Score: 5 - 2 Normal Time | Winner is Ottawa Setors
28/10/2019,2019/2020,Arizo Coyotes,3,Buffalo Sabres,2,SO,15358,Arizo Coyotes,Played,2.38,4.33,2.73,-78.876395,42.874951,Buffalo Sabres vs Arizo Coyotes | Score: 2 - 3 SO | Winner is Arizo Coyotes
28/10/2019,2019/2020,Florida Panthers,2,Vancouver Canucks,7,Normal Time,17864,Vancouver Canucks,Played,2.2,4.5,2.89,-123.108833,49.277821,Vancouver Canucks vs Florida Panthers | Score: 7 - 2 Normal Time | Winner is Vancouver Canucks
29/10/2019,2019/2020,Minnesota Wild,3,Dallas Stars,6,Normal Time,17756,Dallas Stars,Played,2.06,4.33,3.3,-96.810706,32.791093,Dallas Stars vs Minnesota Wild | Score: 6 - 3 Normal Time | Winner is Dallas Stars
29/10/2019,2019/2020,Winnipeg Jets,4,Aheim Ducks,7,Normal Time,15171,Aheim Ducks,Played,2.45,4.33,2.6,-117.876426,33.807714,Aheim Ducks vs Winnipeg Jets | Score: 7 - 4 Normal Time | Winner is Aheim Ducks
29/10/2019,2019/2020,Calgary Flames,1,Caroli Hurricanes,2,Normal Time,13864,Caroli Hurricanes,Played,2.08,4.5,3.03,-78.721967,35.803306,Caroli Hurricanes vs Calgary Flames | Score: 2 - 1 Normal Time | Winner is Caroli Hurricanes
29/10/2019,2019/2020,Chicago Blackhawks,0,shville Predators,3,Normal Time,17259,shville Predators,Played,1.86,4.8,4.1,-86.778458,36.159125,shville Predators vs Chicago Blackhawks | Score: 3 - 0 Normal Time | Winner is shville Predators
29/10/2019,2019/2020,Philadelphia Flyers,1,Pittsburgh Penguins,7,Normal Time,18560,Pittsburgh Penguins,Played,2.13,4.5,2.97,-79.989706,40.438823,Pittsburgh Penguins vs Philadelphia Flyers | Score: 7 - 1 Normal Time | Winner is Pittsburgh Penguins
29/10/2019,2019/2020,Tampa Bay Lightning,1,New York Rangers,4,Normal Time,17196,New York Rangers,Played,4.15,5,1.72,-73.993455,40.750478,New York Rangers vs Tampa Bay Lightning | Score: 4 - 1 Normal Time | Winner is New York Rangers
29/10/2019,2019/2020,Edmonton Oilers,1,Detroit Red Wings,3,Normal Time,19515,Detroit Red Wings,Played,2.71,4.4,2.31,-83.055271,42.341077,Detroit Red Wings vs Edmonton Oilers | Score: 3 - 1 Normal Time | Winner is Detroit Red Wings
29/10/2019,2019/2020,San Jose Sharks,1,Boston Bruins,5,Normal Time,17193,Boston Bruins,Played,1.77,4.8,4.05,-71.062106,42.366179,Boston Bruins vs San Jose Sharks | Score: 5 - 1 Normal Time | Winner is Boston Bruins
29/10/2019,2019/2020,Washington Capitals,4,Toronto Maple Leafs,3,OT,19258,Washington Capitals,Played,2.19,4.5,2.85,-79.379026,43.64341,Toronto Maple Leafs vs Washington Capitals | Score: 3 - 4 OT | Winner is Washington Capitals
30/10/2019,2019/2020,Montreal Cadiens,4,Arizo Coyotes,1,Normal Time,14004,Montreal Cadiens,Played,2.25,4.4,2.76,-112.261173,33.532977,Arizo Coyotes vs Montreal Cadiens | Score: 1 - 4 Normal Time | Winner is Montreal Cadiens
30/10/2019,2019/2020,Vancouver Canucks,5,Los Angeles Kings,3,Normal Time,15565,Vancouver Canucks,Played,2.6,4.33,2.44,-118.267259,34.043004,Los Angeles Kings vs Vancouver Canucks | Score: 3 - 5 Normal Time | Winner is Vancouver Canucks
30/10/2019,2019/2020,Minnesota Wild,1,St. Louis Blues,2,Normal Time,18096,St. Louis Blues,Played,1.86,4.95,3.78,-90.202834,38.626798,St. Louis Blues vs Minnesota Wild | Score: 2 - 1 Normal Time | Winner is St. Louis Blues
30/10/2019,2019/2020,Florida Panthers,4,Colorado Avalanche,3,OT,16022,Florida Panthers,Played,2.15,4.4,2.88,-105.008479,39.74822,Colorado Avalanche vs Florida Panthers | Score: 3 - 4 OT | Winner is Florida Panthers
30/10/2019,2019/2020,Edmonton Oilers,4,Columbus Blue Jackets,1,Normal Time,14193,Edmonton Oilers,Played,2,4.75,3.26,-83.006102,39.96904,Columbus Blue Jackets vs Edmonton Oilers | Score: 1 - 4 Normal Time | Winner is Edmonton Oilers
30/10/2019,2019/2020,Tampa Bay Lightning,7,New Jersey Devils,6,OT,13152,Tampa Bay Lightning,Played,2.8,4.5,2.2,-74.171058,40.733511,New Jersey Devils vs Tampa Bay Lightning | Score: 6 - 7 OT | Winner is Tampa Bay Lightning
31/10/2019,2019/2020,Montreal Cadiens,5,Vegas Golden Knights,4,OT,18035,Montreal Cadiens,Played,1.65,5,4.45,-115.178408,36.102827,Vegas Golden Knights vs Montreal Cadiens | Score: 4 - 5 OT | Winner is Montreal Cadiens
31/10/2019,2019/2020,Calgary Flames,6,shville Predators,5,OT,17351,Calgary Flames,Played,1.99,4.5,3.25,-86.778458,36.159125,shville Predators vs Calgary Flames | Score: 5 - 6 OT | Winner is Calgary Flames
1/11/2019,2019/2020,Vancouver Canucks,1,Aheim Ducks,2,OT,15173,Aheim Ducks,Played,2.4,4.6,2.59,-117.876426,33.807714,Aheim Ducks vs Vancouver Canucks | Score: 2 - 1 OT | Winner is Aheim Ducks
1/11/2019,2019/2020,Detroit Red Wings,3,Caroli Hurricanes,7,Normal Time,15383,Caroli Hurricanes,Played,1.6,5,4.75,-78.721967,35.803306,Caroli Hurricanes vs Detroit Red Wings | Score: 7 - 3 Normal Time | Winner is Caroli Hurricanes
1/11/2019,2019/2020,Winnipeg Jets,3,San Jose Sharks,2,Normal Time,15117,Winnipeg Jets,Played,2,4.65,3.14,-121.901304,37.332713,San Jose Sharks vs Winnipeg Jets | Score: 2 - 3 Normal Time | Winner is Winnipeg Jets
1/11/2019,2019/2020,Columbus Blue Jackets,3,St. Louis Blues,4,OT,18096,St. Louis Blues,Played,1.92,4.8,3.4,-90.202834,38.626798,St. Louis Blues vs Columbus Blue Jackets | Score: 4 - 3 OT | Winner is St. Louis Blues
1/11/2019,2019/2020,Buffalo Sabres,1,Washington Capitals,6,Normal Time,18573,Washington Capitals,Played,1.83,4.75,3.72,-77.021903,38.898147,Washington Capitals vs Buffalo Sabres | Score: 6 - 1 Normal Time | Winner is Washington Capitals
1/11/2019,2019/2020,Dallas Stars,2,Colorado Avalanche,1,Normal Time,18020,Dallas Stars,Played,2.1,4.33,3.08,-105.008479,39.74822,Colorado Avalanche vs Dallas Stars | Score: 1 - 2 Normal Time | Winner is Dallas Stars
1/11/2019,2019/2020,Tampa Bay Lightning,2,New York Islanders,5,Normal Time,12043,New York Islanders,Played,2.68,4.4,2.33,-73.975334,40.682624,New York Islanders vs Tampa Bay Lightning | Score: 5 - 2 Normal Time | Winner is New York Islanders
1/11/2019,2019/2020,Philadelphia Flyers,4,New Jersey Devils,3,SO,14624,Philadelphia Flyers,Played,2.35,4.5,2.61,-74.171058,40.733511,New Jersey Devils vs Philadelphia Flyers | Score: 3 - 4 SO | Winner is Philadelphia Flyers
2/11/2019,2019/2020,Detroit Red Wings,0,Florida Panthers,4,Normal Time,14411,Florida Panthers,Played,1.56,5.5,5.15,-80.325378,26.158498,Florida Panthers vs Detroit Red Wings | Score: 4 - 0 Normal Time | Winner is Florida Panthers
2/11/2019,2019/2020,Montreal Cadiens,1,Dallas Stars,4,Normal Time,18532,Dallas Stars,Played,2.38,4.33,2.61,-96.810706,32.791093,Dallas Stars vs Montreal Cadiens | Score: 4 - 1 Normal Time | Winner is Dallas Stars
2/11/2019,2019/2020,Colorado Avalanche,0,Arizo Coyotes,3,Normal Time,17125,Arizo Coyotes,Played,2.07,4.4,3.07,-112.261173,33.532977,Arizo Coyotes vs Colorado Avalanche | Score: 3 - 0 Normal Time | Winner is Arizo Coyotes
2/11/2019,2019/2020,Chicago Blackhawks,3,Los Angeles Kings,4,OT,18230,Los Angeles Kings,Played,2.19,4.5,2.85,-118.267259,34.043004,Los Angeles Kings vs Chicago Blackhawks | Score: 4 - 3 OT | Winner is Los Angeles Kings
2/11/2019,2019/2020,New Jersey Devils,5,Caroli Hurricanes,3,Normal Time,15079,New Jersey Devils,Played,1.78,4.75,3.72,-78.721967,35.803306,Caroli Hurricanes vs New Jersey Devils | Score: 3 - 5 Normal Time | Winner is New Jersey Devils
2/11/2019,2019/2020,Winnipeg Jets,4,Vegas Golden Knights,3,OT,18276,Winnipeg Jets,Played,1.67,5,4.2,-115.178408,36.102827,Vegas Golden Knights vs Winnipeg Jets | Score: 3 - 4 OT | Winner is Winnipeg Jets
2/11/2019,2019/2020,Vancouver Canucks,5,San Jose Sharks,2,Normal Time,16480,Vancouver Canucks,Played,2.1,4.6,2.95,-121.901304,37.332713,San Jose Sharks vs Vancouver Canucks | Score: 2 - 5 Normal Time | Winner is Vancouver Canucks
2/11/2019,2019/2020,Toronto Maple Leafs,4,Philadelphia Flyers,3,SO,18441,Toronto Maple Leafs,Played,2.7,4.5,2.22,-75.171967,39.90041,Philadelphia Flyers vs Toronto Maple Leafs | Score: 3 - 4 SO | Winner is Toronto Maple Leafs
2/11/2019,2019/2020,Calgary Flames,3,Columbus Blue Jackets,0,Normal Time,15618,Calgary Flames,Played,2.85,4.5,2.15,-83.006102,39.96904,Columbus Blue Jackets vs Calgary Flames | Score: 0 - 3 Normal Time | Winner is Calgary Flames
2/11/2019,2019/2020,Ottawa Setors,2,Boston Bruins,5,Normal Time,17193,Boston Bruins,Played,1.42,5.65,6.2,-71.062106,42.366179,Boston Bruins vs Ottawa Setors | Score: 5 - 2 Normal Time | Winner is Boston Bruins
2/11/2019,2019/2020,St. Louis Blues,4,Minnesota Wild,3,OT,18208,St. Louis Blues,Played,2.24,4.33,2.95,-93.102168,44.944905,Minnesota Wild vs St. Louis Blues | Score: 3 - 4 OT | Winner is St. Louis Blues
3/11/2019,2019/2020,Chicago Blackhawks,3,Aheim Ducks,2,OT,15576,Chicago Blackhawks,Played,2.05,4.4,3.35,-117.876426,33.807714,Aheim Ducks vs Chicago Blackhawks | Score: 2 - 3 OT | Winner is Chicago Blackhawks
3/11/2019,2019/2020,Calgary Flames,2,Washington Capitals,4,Normal Time,18573,Washington Capitals,Played,1.89,4.6,3.48,-77.021903,38.898147,Washington Capitals vs Calgary Flames | Score: 4 - 2 Normal Time | Winner is Washington Capitals
4/11/2019,2019/2020,Ottawa Setors,6,New York Rangers,2,Normal Time,16302,Ottawa Setors,Played,1.97,4.6,3.22,-73.993455,40.750478,New York Rangers vs Ottawa Setors | Score: 2 - 6 Normal Time | Winner is Ottawa Setors
4/11/2019,2019/2020,shville Predators,6,Detroit Red Wings,1,Normal Time,18526,shville Predators,Played,3.88,5.15,1.76,-83.055271,42.341077,Detroit Red Wings vs shville Predators | Score: 1 - 6 Normal Time | Winner is shville Predators
4/11/2019,2019/2020,Pittsburgh Penguins,4,Boston Bruins,6,Normal Time,17193,Boston Bruins,Played,2,4.5,3.32,-71.062106,42.366179,Boston Bruins vs Pittsburgh Penguins | Score: 6 - 4 Normal Time | Winner is Boston Bruins
4/11/2019,2019/2020,Arizo Coyotes,3,Edmonton Oilers,2,OT,17105,Arizo Coyotes,Played,2.43,4.6,2.62,-113.498029,53.546977,Edmonton Oilers vs Arizo Coyotes | Score: 2 - 3 OT | Winner is Arizo Coyotes
5/11/2019,2019/2020,Colorado Avalanche,1,Dallas Stars,4,Normal Time,18108,Dallas Stars,Played,2.23,4.33,3.04,-96.810706,32.791093,Dallas Stars vs Colorado Avalanche | Score: 4 - 1 Normal Time | Winner is Dallas Stars
5/11/2019,2019/2020,Minnesota Wild,4,Aheim Ducks,2,Normal Time,15526,Minnesota Wild,Played,2.23,4.33,2.91,-117.876426,33.807714,Aheim Ducks vs Minnesota Wild | Score: 2 - 4 Normal Time | Winner is Minnesota Wild
5/11/2019,2019/2020,Chicago Blackhawks,2,San Jose Sharks,4,Normal Time,16087,San Jose Sharks,Played,1.98,4.6,3.16,-121.901304,37.332713,San Jose Sharks vs Chicago Blackhawks | Score: 4 - 2 Normal Time | Winner is San Jose Sharks
5/11/2019,2019/2020,Caroli Hurricanes,1,Philadelphia Flyers,4,Normal Time,16172,Philadelphia Flyers,Played,2.52,5.45,2.39,-75.171967,39.90041,Philadelphia Flyers vs Caroli Hurricanes | Score: 4 - 1 Normal Time | Winner is Philadelphia Flyers
5/11/2019,2019/2020,Vegas Golden Knights,2,Columbus Blue Jackets,1,Normal Time,15435,Vegas Golden Knights,Played,2.97,4.5,2.08,-83.006102,39.96904,Columbus Blue Jackets vs Vegas Golden Knights | Score: 1 - 2 Normal Time | Winner is Vegas Golden Knights
5/11/2019,2019/2020,Ottawa Setors,1,New York Islanders,4,Normal Time,11212,New York Islanders,Played,1.57,5.05,5,-73.975334,40.682624,New York Islanders vs Ottawa Setors | Score: 4 - 1 Normal Time | Winner is New York Islanders
5/11/2019,2019/2020,Los Angeles Kings,1,Toronto Maple Leafs,3,Normal Time,19195,Toronto Maple Leafs,Played,1.65,5,4.4,-79.379026,43.64341,Toronto Maple Leafs vs Los Angeles Kings | Score: 3 - 1 Normal Time | Winner is Toronto Maple Leafs
5/11/2019,2019/2020,Boston Bruins,4,Montreal Cadiens,5,Normal Time,21302,Montreal Cadiens,Played,2.47,4.4,2.51,-73.56945,44.496067,Montreal Cadiens vs Boston Bruins | Score: 5 - 4 Normal Time | Winner is Montreal Cadiens
5/11/2019,2019/2020,St. Louis Blues,2,Vancouver Canucks,1,OT,18789,St. Louis Blues,Played,2.24,4.35,2.8,-123.108833,49.277821,Vancouver Canucks vs St. Louis Blues | Score: 1 - 2 OT | Winner is St. Louis Blues
5/11/2019,2019/2020,New Jersey Devils,2,Winnipeg Jets,1,SO,15325,New Jersey Devils,Played,2.28,4.5,2.7,-97.143754,49.89259,Winnipeg Jets vs New Jersey Devils | Score: 1 - 2 SO | Winner is New Jersey Devils
5/11/2019,2019/2020,Arizo Coyotes,3,Calgary Flames,4,OT,17824,Calgary Flames,Played,1.99,4.5,3.35,-114.051939,51.037398,Calgary Flames vs Arizo Coyotes | Score: 4 - 3 OT | Winner is Calgary Flames
6/11/2019,2019/2020,Detroit Red Wings,1,New York Rangers,5,Normal Time,16804,New York Rangers,Played,2.05,4.5,3,-73.993455,40.750478,New York Rangers vs Detroit Red Wings | Score: 5 - 1 Normal Time | Winner is New York Rangers
6/11/2019,2019/2020,St. Louis Blues,5,Edmonton Oilers,2,Normal Time,17068,St. Louis Blues,Played,2.16,4.25,2.96,-113.498029,53.546977,Edmonton Oilers vs St. Louis Blues | Score: 2 - 5 Normal Time | Winner is St. Louis Blues
7/11/2019,2019/2020,Washington Capitals,5,Florida Panthers,4,OT,14085,Washington Capitals,Played,2.39,4.45,2.55,-80.325378,26.158498,Florida Panthers vs Washington Capitals | Score: 4 - 5 OT | Winner is Washington Capitals
7/11/2019,2019/2020,Columbus Blue Jackets,3,Arizo Coyotes,2,Normal Time,12115,Columbus Blue Jackets,Played,2.05,4.3,3.2,-112.261173,33.532977,Arizo Coyotes vs Columbus Blue Jackets | Score: 2 - 3 Normal Time | Winner is Columbus Blue Jackets
7/11/2019,2019/2020,Minnesota Wild,5,San Jose Sharks,6,Normal Time,15764,San Jose Sharks,Played,2.08,4.4,3.04,-121.901304,37.332713,San Jose Sharks vs Minnesota Wild | Score: 6 - 5 Normal Time | Winner is San Jose Sharks
7/11/2019,2019/2020,shville Predators,4,Colorado Avalanche,9,Normal Time,17492,Colorado Avalanche,Played,2.92,4.8,2.14,-105.008479,39.74822,Colorado Avalanche vs shville Predators | Score: 9 - 4 Normal Time | Winner is Colorado Avalanche
7/11/2019,2019/2020,Montreal Cadiens,2,Philadelphia Flyers,3,OT,16788,Philadelphia Flyers,Played,2.35,4.4,2.6,-75.171967,39.90041,Philadelphia Flyers vs Montreal Cadiens | Score: 3 - 2 OT | Winner is Philadelphia Flyers
7/11/2019,2019/2020,Pittsburgh Penguins,4,New York Islanders,3,OT,12613,Pittsburgh Penguins,Played,2.5,4.3,2.5,-73.975334,40.682624,New York Islanders vs Pittsburgh Penguins | Score: 3 - 4 OT | Winner is Pittsburgh Penguins
7/11/2019,2019/2020,Vancouver Canucks,2,Chicago Blackhawks,5,Normal Time,21418,Chicago Blackhawks,Played,2.85,4.3,2.24,-87.674192,41.880666,Chicago Blackhawks vs Vancouver Canucks | Score: 5 - 2 Normal Time | Winner is Chicago Blackhawks
7/11/2019,2019/2020,Vegas Golden Knights,1,Toronto Maple Leafs,2,OT,19218,Toronto Maple Leafs,Played,2.05,4.4,3.05,-79.379026,43.64341,Toronto Maple Leafs vs Vegas Golden Knights | Score: 2 - 1 OT | Winner is Toronto Maple Leafs
7/11/2019,2019/2020,Los Angeles Kings,2,Ottawa Setors,3,OT,9929,Ottawa Setors,Played,2.65,4.4,2.34,-75.927207,45.296899,Ottawa Setors vs Los Angeles Kings | Score: 3 - 2 OT | Winner is Ottawa Setors
7/11/2019,2019/2020,New Jersey Devils,2,Calgary Flames,5,Normal Time,18851,Calgary Flames,Played,1.99,4.45,3.2,-114.051939,51.037398,Calgary Flames vs New Jersey Devils | Score: 5 - 2 Normal Time | Winner is Calgary Flames
8/11/2019,2019/2020,Boston Bruins,2,Detroit Red Wings,4,Normal Time,19515,Detroit Red Wings,Played,4.45,4.95,1.64,-83.055271,42.341077,Detroit Red Wings vs Boston Bruins | Score: 4 - 2 Normal Time | Winner is Detroit Red Wings
8/11/2019,2019/2020,Vancouver Canucks,1,Winnipeg Jets,4,Normal Time,15325,Winnipeg Jets,Played,2.35,4.3,2.65,-97.143754,49.89259,Winnipeg Jets vs Vancouver Canucks | Score: 4 - 1 Normal Time | Winner is Winnipeg Jets
8/11/2019,2019/2020,New Jersey Devils,0,Edmonton Oilers,4,Normal Time,17240,Edmonton Oilers,Played,2.05,4.3,3.3,-113.498029,53.546977,Edmonton Oilers vs New Jersey Devils | Score: 4 - 0 Normal Time | Winner is Edmonton Oilers
9/11/2019,2019/2020,Minnesota Wild,4,Arizo Coyotes,3,Normal Time,14428,Minnesota Wild,Played,2.13,4.2,3.1,-112.261173,33.532977,Arizo Coyotes vs Minnesota Wild | Score: 3 - 4 Normal Time | Winner is Minnesota Wild
9/11/2019,2019/2020,shville Predators,1,San Jose Sharks,2,SO,17562,San Jose Sharks,Played,2.6,4.4,2.31,-121.901304,37.332713,San Jose Sharks vs shville Predators | Score: 2 - 1 SO | Winner is San Jose Sharks
9/11/2019,2019/2020,Vegas Golden Knights,2,Washington Capitals,5,Normal Time,18573,Washington Capitals,Played,2.28,4.45,2.73,-77.021903,38.898147,Washington Capitals vs Vegas Golden Knights | Score: 5 - 2 Normal Time | Winner is Washington Capitals
9/11/2019,2019/2020,Columbus Blue Jackets,2,Colorado Avalanche,4,Normal Time,18070,Colorado Avalanche,Played,2.1,4.4,3,-105.008479,39.74822,Colorado Avalanche vs Columbus Blue Jackets | Score: 4 - 2 Normal Time | Winner is Colorado Avalanche
9/11/2019,2019/2020,Chicago Blackhawks,2,Pittsburgh Penguins,3,SO,18653,Pittsburgh Penguins,Played,1.75,4.7,4,-79.989706,40.438823,Pittsburgh Penguins vs Chicago Blackhawks | Score: 3 - 2 SO | Winner is Pittsburgh Penguins
9/11/2019,2019/2020,Philadelphia Flyers,3,Toronto Maple Leafs,2,SO,19279,Philadelphia Flyers,Played,1.92,4.6,3.5,-79.379026,43.64341,Toronto Maple Leafs vs Philadelphia Flyers | Score: 2 - 3 SO | Winner is Philadelphia Flyers
9/11/2019,2019/2020,Los Angeles Kings,2,Montreal Cadiens,3,Normal Time,21302,Montreal Cadiens,Played,1.76,4.75,4,-73.56945,44.496067,Montreal Cadiens vs Los Angeles Kings | Score: 3 - 2 Normal Time | Winner is Montreal Cadiens
9/11/2019,2019/2020,Caroli Hurricanes,1,Ottawa Setors,4,Normal Time,12276,Ottawa Setors,Played,3.4,4.55,1.9,-75.927207,45.296899,Ottawa Setors vs Caroli Hurricanes | Score: 4 - 1 Normal Time | Winner is Ottawa Setors
9/11/2019,2019/2020,St. Louis Blues,3,Calgary Flames,2,OT,19289,St. Louis Blues,Played,2.1,4.33,3,-114.051939,51.037398,Calgary Flames vs St. Louis Blues | Score: 2 - 3 OT | Winner is St. Louis Blues
10/11/2019,2019/2020,Edmonton Oilers,6,Aheim Ducks,2,Normal Time,16463,Edmonton Oilers,Played,2.35,4,2.75,-117.876426,33.807714,Aheim Ducks vs Edmonton Oilers | Score: 2 - 6 Normal Time | Winner is Edmonton Oilers
10/11/2019,2019/2020,Toronto Maple Leafs,4,Chicago Blackhawks,5,Normal Time,21598,Chicago Blackhawks,Played,2.6,4.45,2.32,-87.674192,41.880666,Chicago Blackhawks vs Toronto Maple Leafs | Score: 5 - 4 Normal Time | Winner is Chicago Blackhawks
